study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	experiment_title	study_title	run_alias	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy	sample_alias	broker_name	sample_title
PRJEB28687	SAMEA4973172	ERS2791382	ERX2847756	ERR2840915	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-28	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/005/ERR2840915/ERR2840915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/005/ERR2840915/ERR2840915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/005/ERR2840915/ERR2840915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/005/ERR2840915/ERR2840915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840915/wgs.CS_391.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840915/wgs.CS_391.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840915/wgs.CS_391.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840915/wgs.CS_391.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/005/ERR2840915	ftp.sra.ebi.ac.uk/vol1/err/ERR284/005/ERR2840915			wgs.CS_391		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973173	ERS2791383	ERX2847757	ERR2840916	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-29	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2840916/ERR2840916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2840916/ERR2840916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2840916/ERR2840916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2840916/ERR2840916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840916/wgs.CS_393.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840916/wgs.CS_393.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840916/wgs.CS_393.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840916/wgs.CS_393.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/006/ERR2840916	ftp.sra.ebi.ac.uk/vol1/err/ERR284/006/ERR2840916			wgs.CS_393		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973174	ERS2791384	ERX2847758	ERR2840917	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-30	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2840917/ERR2840917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2840917/ERR2840917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2840917/ERR2840917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2840917/ERR2840917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840917/wgs.L_002_M1.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840917/wgs.L_002_M1.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840917/wgs.L_002_M1.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840917/wgs.L_002_M1.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/007/ERR2840917	ftp.sra.ebi.ac.uk/vol1/err/ERR284/007/ERR2840917			wgs.L_002_M1		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973175	ERS2791385	ERX2847759	ERR2840918	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-31	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/008/ERR2840918/ERR2840918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/008/ERR2840918/ERR2840918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/008/ERR2840918/ERR2840918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/008/ERR2840918/ERR2840918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840918/wgs.L_002_M6_0.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840918/wgs.L_002_M6_0.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840918/wgs.L_002_M6_0.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840918/wgs.L_002_M6_0.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/008/ERR2840918	ftp.sra.ebi.ac.uk/vol1/err/ERR284/008/ERR2840918			wgs.L_002_M6_0		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973176	ERS2791386	ERX2847760	ERR2840919	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-32	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/009/ERR2840919/ERR2840919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/009/ERR2840919/ERR2840919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/009/ERR2840919/ERR2840919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/009/ERR2840919/ERR2840919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840919/wgs.L_003_M1.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840919/wgs.L_003_M1.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840919/wgs.L_003_M1.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840919/wgs.L_003_M1.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/009/ERR2840919	ftp.sra.ebi.ac.uk/vol1/err/ERR284/009/ERR2840919			wgs.L_003_M1		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973177	ERS2791387	ERX2847761	ERR2840920	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-33	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2840920/ERR2840920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2840920/ERR2840920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2840920/ERR2840920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2840920/ERR2840920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840920/wgs.L_003_M6.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840920/wgs.L_003_M6.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840920/wgs.L_003_M6.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840920/wgs.L_003_M6.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/000/ERR2840920	ftp.sra.ebi.ac.uk/vol1/err/ERR284/000/ERR2840920			wgs.L_003_M6		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973178	ERS2791388	ERX2847762	ERR2840921	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-34	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2840921/ERR2840921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2840921/ERR2840921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2840921/ERR2840921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2840921/ERR2840921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840921/wgs.L_022_M1.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840921/wgs.L_022_M1.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840921/wgs.L_022_M1.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840921/wgs.L_022_M1.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/001/ERR2840921	ftp.sra.ebi.ac.uk/vol1/err/ERR284/001/ERR2840921			wgs.L_022_M1		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973179	ERS2791389	ERX2847763	ERR2840922	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-35	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2840922/ERR2840922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2840922/ERR2840922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2840922/ERR2840922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2840922/ERR2840922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840922/wgs.L_022_M6.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840922/wgs.L_022_M6.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840922/wgs.L_022_M6.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840922/wgs.L_022_M6.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/002/ERR2840922	ftp.sra.ebi.ac.uk/vol1/err/ERR284/002/ERR2840922			wgs.L_022_M6		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973180	ERS2791390	ERX2847764	ERR2840923	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-36	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/003/ERR2840923/ERR2840923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/003/ERR2840923/ERR2840923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/003/ERR2840923/ERR2840923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/003/ERR2840923/ERR2840923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840923/wgs.L_024_M1.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840923/wgs.L_024_M1.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840923/wgs.L_024_M1.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840923/wgs.L_024_M1.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/003/ERR2840923	ftp.sra.ebi.ac.uk/vol1/err/ERR284/003/ERR2840923			wgs.L_024_M1		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973181	ERS2791391	ERX2847765	ERR2840924	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-37	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/004/ERR2840924/ERR2840924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/004/ERR2840924/ERR2840924_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/004/ERR2840924/ERR2840924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/004/ERR2840924/ERR2840924_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840924/wgs.L_024_M6.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840924/wgs.L_024_M6.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840924/wgs.L_024_M6.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840924/wgs.L_024_M6.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/004/ERR2840924	ftp.sra.ebi.ac.uk/vol1/err/ERR284/004/ERR2840924			wgs.L_024_M6		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973182	ERS2791392	ERX2847766	ERR2840925	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-38	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/005/ERR2840925/ERR2840925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/005/ERR2840925/ERR2840925_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/005/ERR2840925/ERR2840925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/005/ERR2840925/ERR2840925_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840925/wgs.L_031_M1.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840925/wgs.L_031_M1.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840925/wgs.L_031_M1.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840925/wgs.L_031_M1.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/005/ERR2840925	ftp.sra.ebi.ac.uk/vol1/err/ERR284/005/ERR2840925			wgs.L_031_M1		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973183	ERS2791393	ERX2847767	ERR2840926	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-39	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2840926/ERR2840926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2840926/ERR2840926_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2840926/ERR2840926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/006/ERR2840926/ERR2840926_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840926/wgs.L_031_M6.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840926/wgs.L_031_M6.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840926/wgs.L_031_M6.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840926/wgs.L_031_M6.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/006/ERR2840926	ftp.sra.ebi.ac.uk/vol1/err/ERR284/006/ERR2840926			wgs.L_031_M6		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973184	ERS2791394	ERX2847768	ERR2840927	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-40	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2840927/ERR2840927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2840927/ERR2840927_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2840927/ERR2840927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/007/ERR2840927/ERR2840927_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840927/wgs.L_034_M6.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840927/wgs.L_034_M6.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840927/wgs.L_034_M6.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840927/wgs.L_034_M6.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/007/ERR2840927	ftp.sra.ebi.ac.uk/vol1/err/ERR284/007/ERR2840927			wgs.L_034_M6		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973185	ERS2791395	ERX2847769	ERR2840928	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-41	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/008/ERR2840928/ERR2840928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/008/ERR2840928/ERR2840928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/008/ERR2840928/ERR2840928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/008/ERR2840928/ERR2840928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840928/wgs.T_CS_008.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840928/wgs.T_CS_008.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840928/wgs.T_CS_008.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840928/wgs.T_CS_008.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/008/ERR2840928	ftp.sra.ebi.ac.uk/vol1/err/ERR284/008/ERR2840928			wgs.T_CS_008		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973186	ERS2791396	ERX2847770	ERR2840929	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-42	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/009/ERR2840929/ERR2840929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/009/ERR2840929/ERR2840929_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/009/ERR2840929/ERR2840929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/009/ERR2840929/ERR2840929_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840929/wgs.T_CS_018.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840929/wgs.T_CS_018.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840929/wgs.T_CS_018.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840929/wgs.T_CS_018.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/009/ERR2840929	ftp.sra.ebi.ac.uk/vol1/err/ERR284/009/ERR2840929			wgs.T_CS_018		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973187	ERS2791397	ERX2847771	ERR2840930	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-43	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2840930/ERR2840930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2840930/ERR2840930_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2840930/ERR2840930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/000/ERR2840930/ERR2840930_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840930/wgs.T_CS_030.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840930/wgs.T_CS_030.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840930/wgs.T_CS_030.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840930/wgs.T_CS_030.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/000/ERR2840930	ftp.sra.ebi.ac.uk/vol1/err/ERR284/000/ERR2840930			wgs.T_CS_030		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973188	ERS2791398	ERX2847772	ERR2840931	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-44	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2840931/ERR2840931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2840931/ERR2840931_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2840931/ERR2840931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/001/ERR2840931/ERR2840931_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840931/wgs.T_CS_042.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840931/wgs.T_CS_042.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840931/wgs.T_CS_042.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840931/wgs.T_CS_042.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/001/ERR2840931	ftp.sra.ebi.ac.uk/vol1/err/ERR284/001/ERR2840931			wgs.T_CS_042		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973189	ERS2791399	ERX2847773	ERR2840932	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-45	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2840932/ERR2840932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2840932/ERR2840932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2840932/ERR2840932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/002/ERR2840932/ERR2840932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840932/wgs.T_CS_051.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840932/wgs.T_CS_051.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840932/wgs.T_CS_051.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840932/wgs.T_CS_051.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/002/ERR2840932	ftp.sra.ebi.ac.uk/vol1/err/ERR284/002/ERR2840932			wgs.T_CS_051		Immigrant Microbiome Project, shotgun
PRJEB28687	SAMEA4973190	ERS2791400	ERX2847774	ERR2840933	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	Illumina HiSeq 2500 paired end sequencing	U.S. immigration westernizes the human gut microbiome	ena-RUN-UNIVERSITY OF MINNESOTA-12-10-2018-15:30:47:104-46	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/003/ERR2840933/ERR2840933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/003/ERR2840933/ERR2840933_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/003/ERR2840933/ERR2840933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR284/003/ERR2840933/ERR2840933_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840933/wgs.T_CS_061.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840933/wgs.T_CS_061.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840933/wgs.T_CS_061.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR284/ERR2840933/wgs.T_CS_061.R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR284/003/ERR2840933	ftp.sra.ebi.ac.uk/vol1/err/ERR284/003/ERR2840933			wgs.T_CS_061		Immigrant Microbiome Project, shotgun
